,sch9/wt,ras2/wt,tor1/wt,centroid
3335,0.626692,0.7236957,0.6781868,0.0
3336,-0.5843601,-1.130173,-0.4791031,3.0
3337,0.05958121,-0.09327635,0.2758365,2.0
3338,-0.1877103,0.0866382,-0.1478374,2.0
3339,0.3803413,0.7491816,0.4264288,0.0
3340,-0.09106431,0.2247439,-0.0489364,2.0
3341,-0.9194417,-0.9102927,-0.4006397,3.0
3342,0.6154668,0.4909889,0.684684,0.0
3343,0.5958169,0.6982529,0.6208516,0.0
3344,-0.04178623,-0.1025431,-0.01726277,2.0
3345,0.2046941,0.1876313,0.2808969,5.0
3346,0.2039659,-0.2868403,0.3096637,2.0
3347,-0.5738578,-0.6980605,-0.3498856,1.0
3348,1.316506,1.265174,0.9949461,4.0
3349,-0.3857067,-0.9150295,-0.3718354,1.0
3350,-0.8057214,-1.163898,-0.5966101,3.0
3351,-0.3230422,-0.4612809,-0.3569514,1.0
3352,-0.3701929,-0.081926,-0.1290993,2.0
3353,-1.041194,-0.5048309,-0.4313308,3.0
3354,-0.3967028,-0.8085345,-0.5999643,1.0
3355,0.2556598,0.1777729,0.2997516,5.0
3356,0.3168745,1.387881,0.3048082,0.0
3357,-0.01691202,0.1488331,0.2289153,5.0
3358,-0.3748025,-0.6937307,-0.1635324,1.0
3359,-0.05197593,-0.7123366,-0.1249547,1.0
3360,-0.1797346,-0.3871557,0.04561486,2.0
3361,0.4343225,0.1364968,0.3709353,5.0
3362,1.267906,1.112314,1.242588,4.0
3363,0.6997475,1.322856,0.8692199,0.0
3364,-0.6283939,-1.012695,-0.4643421,3.0
3365,-0.3506675,-0.1640242,-0.238615,2.0
3366,0.3061392,-0.2327722,0.3253451,2.0
3367,-0.1637501,-0.3195186,-0.2175668,2.0
3368,-0.03166354,-0.304898,0.04754337,2.0
3369,-0.6800276,-1.09146,-0.3338962,3.0
3370,0.08792015,-0.1922243,0.2750797,2.0
3371,-0.865376,-1.258727,-0.7549096,3.0
3372,-0.1134042,-0.4596033,-0.3857095,1.0
3373,-0.2261225,-0.3709779,-0.1749362,1.0
3374,-0.140517,0.2302702,0.1842308,5.0
3375,0.3227701,0.2578678,0.2231104,5.0
3376,-0.2501976,-0.3572614,-0.1863372,1.0
3377,0.2100462,-0.09816118,0.109217,2.0
3378,-0.1328489,-0.1360105,-0.3993599,2.0
3379,0.4584133,0.42015,0.3378971,5.0
3380,0.4757332,0.1847807,0.6222172,5.0
3381,0.2107281,-0.5640385,0.06809666,2.0
3382,-0.5659772,-0.989024,-0.04158381,1.0
3383,0.01910929,-0.6754175,-0.1058105,1.0
3384,-0.3022749,-0.9430483,-0.4774393,1.0
3385,-0.1713833,-0.8043264,-0.4755818,1.0
3386,-0.8289141,-1.610563,-1.207345,3.0
3387,0.136002,-0.4606414,-0.1894666,2.0
3388,-0.1676819,-0.6720712,-0.2714652,1.0
3389,0.5260986,1.093577,0.1774619,0.0
3390,0.2257432,0.4838413,-0.04885356,5.0
3391,0.1838417,0.3833332,0.1016932,5.0
3392,-0.7902421,-1.274554,-0.9085732,3.0
3393,-0.0263573,0.09499823,0.1420529,2.0
3394,-0.125316,-1.03698,-0.2030746,1.0
3395,0.06809696,-0.2102213,-0.1997674,2.0
3396,-0.04830092,0.2500459,-0.1069166,2.0
3397,0.2508724,0.4403558,0.268842,5.0
3398,-0.01460987,-0.02539984,0.09025364,2.0
3399,0.1248555,-0.05485366,0.1198792,2.0
3400,-1.259537,-0.7817254,-0.8972501,3.0
3401,-1.268975,-1.425952,-0.8504664,3.0
3402,0.3725082,0.2402029,-0.08642418,5.0
3403,-0.3217006,-0.3575561,-0.5500969,1.0
3404,0.6527239,1.123462,0.3528526,0.0
3405,-0.02949667,-0.007112126,-0.2980157,2.0
3406,-0.0997467,0.1053083,0.01480698,2.0
3407,0.551485,0.3510064,0.536552,5.0
3408,0.02035822,0.05189558,0.1129874,2.0
3409,0.1959332,-0.03863867,-0.1832168,2.0
3410,0.0495365,-0.1748518,-0.08111664,2.0
3411,-0.11412,-1.237397,-0.4289679,1.0
3412,0.4188008,0.01486168,0.5853136,5.0
3413,0.4921719,0.9408584,0.671681,0.0
3414,-0.05261156,0.7050901,0.638078,5.0
3415,0.1444555,0.2627332,0.4738187,5.0
3416,0.1197524,-0.03394715,0.1817384,2.0
3417,-0.478799,-0.6355746,-0.4615813,1.0
3418,0.5513359,1.375372,0.5545713,0.0
3419,0.01361433,-0.5720438,-0.2528314,1.0
3420,0.1311979,0.4283439,0.1787807,5.0
3421,-0.1743665,-0.5227907,-0.007801761,1.0
3422,-0.1654367,0.4303308,0.1372959,5.0
3423,-0.05640859,0.2797393,-0.002423331,2.0
3424,-0.2380295,0.6489247,-0.3896494,2.0
3425,-0.06633583,-0.2146418,-0.2053741,2.0
3426,-0.1184282,-0.350421,-0.2675375,1.0
3427,-0.08527273,-0.2443695,-0.2008087,2.0
3428,0.983842,0.5384076,0.8809416,0.0
3429,-0.4092659,-0.4149881,-0.5194418,1.0
3430,0.2722968,0.6469908,0.6518045,0.0
3431,0.1340248,-0.3882365,-0.2059598,2.0
3432,0.8131323,0.8578707,1.211954,0.0
3433,0.006587653,-0.1756614,-0.01632616,2.0
3434,0.6033524,0.08948272,0.3641827,5.0
3435,0.1115632,0.2595998,0.1396806,5.0
3436,0.1722135,0.2095299,0.2146706,5.0
3437,0.08995703,0.3239954,0.1602223,5.0
3438,0.7320233,2.171986,0.9705382,4.0
3439,0.869761,2.13349,1.163098,4.0
3440,0.1629263,0.5851527,-0.2055318,5.0
3441,0.5671425,1.679265,0.3809984,0.0
3442,1.304387,2.419092,1.237492,4.0
3443,1.399946,4.535456,1.440166,4.0
3444,0.7904203,1.486313,0.4708382,0.0
3445,-0.1228278,-0.291966,0.09103055,2.0
3446,-0.3758071,1.411565,0.7881214,0.0
3447,0.3280113,1.4973,0.801937,0.0
3448,-0.07947954,0.1835184,0.05233215,2.0
3449,-0.1836942,0.5054533,0.5028366,5.0
3450,-0.5955719,-0.09480286,-0.1961931,2.0
3451,0.065726,-0.418792,0.02613173,2.0
3452,-0.3147488,-0.05380598,-0.3165865,2.0
3453,0.5036173,0.05297934,0.6548985,5.0
3454,0.1245467,0.09059847,0.2746363,5.0
3455,0.07990155,-0.1978093,-0.0206821,2.0
3456,0.5496505,0.6590805,0.09889139,5.0
3457,-0.09624792,-0.3982896,-0.0976199,2.0
3458,-0.8590868,-1.190084,-0.8606188,3.0
3459,-0.2797645,-0.4740339,-0.09012523,1.0
3460,-0.3018265,0.004887736,0.1165963,2.0
3461,0.01596607,-0.39459,0.5555269,2.0
3462,-2.932216,-3.38676,-2.481989,3.0
3463,-0.02833941,-0.04947298,0.07159035,2.0
3464,-0.05990723,0.1213674,-0.264915,2.0
3465,-0.832584,-1.037127,-0.4897021,3.0
3466,-0.181927,-0.08337,-0.07287014,2.0
3467,0.1349049,0.3111724,0.1203964,5.0
3468,0.3139699,0.08755317,0.01907459,5.0
3469,0.5381417,0.7098147,0.1930733,0.0
3470,-0.1160597,0.05498898,-0.4203534,2.0
3471,-0.130183,-0.4725865,0.257032,2.0
3472,-0.02376159,-0.2155329,0.2708816,2.0
3473,0.02084786,-0.06079449,-0.2798756,2.0
3474,0.5442347,0.2853529,0.3657397,5.0
3475,-0.02406466,-0.6923275,0.0453738,1.0
3476,-0.02734954,-0.5382686,-0.1185522,1.0
3477,-0.06650601,-0.03951339,-0.0717233,2.0
3478,0.1627305,-0.3326439,0.01455177,2.0
3479,0.3286712,-0.09179994,0.4807077,5.0
3480,0.3956395,0.06166355,0.1034019,5.0
3481,0.468121,0.127127,0.3120652,5.0
3482,0.1226171,-0.431898,-0.1039082,2.0
3483,-0.129148,-0.8122796,-0.3301568,1.0
3484,-0.04298867,0.1776252,0.1837508,5.0
3485,-0.2715547,-0.4124081,-0.2184299,1.0
3486,0.07459885,0.06803049,0.1157903,2.0
3487,0.2041145,0.4834101,0.4183994,5.0
3488,-0.2170312,-0.4385331,-0.1647123,1.0
3489,0.1059287,-0.4907352,0.2368163,2.0
3490,0.4533653,0.5295732,0.4987599,0.0
3491,0.5036395,0.7437071,0.5924145,0.0
3492,0.5130006,0.8797805,0.819801,0.0
3493,0.5480397,0.8062033,0.8112467,0.0
3494,-0.3636995,-0.4718091,-0.1054241,1.0
3495,0.08489342,0.7301197,0.2155243,5.0
3496,0.2417359,0.9388345,0.1765121,0.0
3497,0.6839301,0.8940982,0.775685,0.0
3498,-0.6174941,-0.8657619,-0.2498,1.0
3499,0.9640358,1.823426,1.517595,4.0
3500,-0.6707728,-0.8308159,-0.4515026,3.0
3501,-0.004605464,-0.4266937,0.0680549,2.0
3502,-0.7599583,-0.4670339,0.1307189,1.0
3503,0.8555708,0.2194765,1.160234,0.0
3504,0.2456714,0.183599,0.1894882,5.0
3505,0.872237,0.6911605,0.9914771,0.0
3506,0.1714703,-0.009248604,-0.1344978,2.0
3507,0.0327209,0.1997352,0.2111817,5.0
3508,0.0814441,0.2419558,0.3920748,5.0
3509,0.004261333,0.08371858,0.04912938,2.0
3510,1.289376,1.117441,1.49421,4.0
3511,0.3221382,0.3928316,0.1005464,5.0
3512,0.569773,1.482497,0.769533,0.0
3513,-0.006369713,0.1145499,0.2492324,5.0
3514,0.4817799,0.1337328,0.6975326,5.0
3515,-0.807277,-1.390411,-1.011517,3.0
3516,-0.4466943,-0.4998349,-0.1200304,1.0
3517,-0.7014288,-1.052299,-0.906059,3.0
3518,1.643152,1.803622,1.177882,4.0
3519,-0.3250583,-0.7658366,-0.4910146,1.0
3520,0.04538291,-0.334899,0.09146478,2.0
3521,-0.1662123,0.6157587,-0.03518387,5.0
3522,-0.2807178,-0.6522033,-0.1285533,1.0
3523,0.448879,0.1799681,0.4216014,5.0
3524,-0.1165175,-0.5869681,0.02298182,1.0
3525,-0.222774,-0.546207,-0.1606508,1.0
3526,0.4246398,-0.3895713,0.4528012,2.0
3527,0.7219305,0.3816337,0.7108165,0.0
3528,-0.2106738,1.049001,0.3036849,0.0
3529,0.3579691,0.1818527,0.1736943,5.0
3530,0.08026296,0.7816193,0.04844148,5.0
3531,-0.6191247,-0.06633937,-0.2730208,2.0
3532,0.1730427,-0.3282175,0.2364917,2.0
3533,-0.3709679,-0.8933528,-0.4125721,1.0
3534,0.5797567,0.4827842,0.701442,0.0
3535,-0.2765556,-0.2525561,-0.6880778,1.0
3536,-0.1722612,-0.01045603,-0.1871685,2.0
3537,-0.3251392,-0.655187,-0.4070256,1.0
3538,0.02572518,0.01989781,0.1286319,2.0
3539,0.0202614,1.435467,0.05078644,0.0
3540,-0.4398977,-1.095456,-0.6250195,3.0
3541,0.008212737,-0.2016632,-0.3821211,2.0
3542,0.1920537,0.1298176,0.2875727,5.0
3543,0.3580018,0.3742556,0.2052757,5.0
3544,0.02705333,-0.4482817,-0.09134994,2.0
3545,0.2382163,0.5151415,0.006463209,5.0
3546,0.9939783,0.8445756,0.6428301,0.0
3547,1.265925,1.133395,1.19064,4.0
3548,0.3063961,0.1031519,0.3005884,5.0
3549,-0.5088872,-1.088191,-0.1071084,1.0
3550,0.01262763,-0.01586772,0.1242309,2.0
3551,0.4951506,0.3533964,0.3273886,5.0
3552,0.2414011,0.1170836,0.1193551,5.0
3553,0.5741048,-0.2133255,0.5874672,5.0
3554,0.5386002,0.1210944,0.5070072,5.0
3555,0.2520998,0.6738187,0.4837681,0.0
3556,0.3710962,0.4014411,0.2504254,5.0
3557,-0.03132114,-0.1874185,-0.06098527,2.0
3558,-0.06428663,-0.009856887,-0.2575243,2.0
3559,-0.5054966,-1.213284,-0.8494805,3.0
3560,-0.3424345,-0.3800377,-0.06465599,1.0
3561,0.3554698,0.7299352,-0.01284888,5.0
3562,-0.3238064,-0.957775,-0.610106,1.0
3563,0.5236364,0.7264036,0.4123496,0.0
3564,0.3338539,0.1521449,0.769822,5.0
3565,0.1909303,0.238533,-0.0910373,5.0
3566,1.723396,1.354612,0.9293554,4.0
3567,0.1265794,-0.0647271,0.1501311,2.0
3568,0.8392018,0.3690277,0.9673028,0.0
3569,-0.08535207,0.01902981,-0.1808097,2.0
3570,0.3314117,0.1781103,0.477741,5.0
3571,-0.08186348,-0.07402149,-0.1466111,2.0
3572,0.03844089,0.4756385,-0.07047112,5.0
3573,-0.2066648,0.004077057,0.01526591,2.0
3574,-1.281194,-0.8877438,-0.5547575,3.0
3575,-1.110406,-0.9766917,-0.2684421,3.0
3576,-0.05881047,0.4849365,0.2953826,5.0
3577,-0.08355872,-0.4341034,-0.2524419,1.0
3578,1.596754,1.276806,1.284406,4.0
3579,0.4569154,0.687466,0.3475526,0.0
3580,0.4489729,-0.3194598,0.2910987,2.0
3581,-0.1103903,1.255249,0.05960642,0.0
3582,-0.4686846,0.0443777,-0.1566658,2.0
3583,0.330696,0.1930269,0.0537621,5.0
3584,-0.09981826,0.1303109,0.02866819,2.0
3585,-0.03506127,0.3014601,0.04955951,5.0
3586,-0.3016147,-0.6931132,-0.233845,1.0
3587,-1.382902,-0.8296302,-1.614425,3.0
3588,-0.2769341,-0.5955963,0.5439497,2.0
3589,-0.2247372,-0.7563349,-0.1622821,1.0
3590,0.07839276,0.2256343,-0.002514194,5.0
3591,0.9841057,0.5427169,1.109188,0.0
3592,-0.2696988,-0.5014628,-0.2702846,1.0
3593,-0.4458577,-0.5339458,-0.6069538,1.0
3594,-0.3037257,-0.6305957,-0.3558433,1.0
3595,-0.118002,-0.09568448,0.5604619,2.0
3596,0.4338664,0.9925579,0.6922193,0.0
3597,-0.06988379,0.7515099,0.4609248,5.0
3598,-0.03004615,-0.1404208,-0.08859855,2.0
3599,0.03426614,0.01272216,0.04404827,2.0
3600,0.1628671,0.4005417,0.1039152,5.0
3601,0.04697445,0.1763206,-0.003411827,2.0
3602,-0.04671635,0.2768327,0.008354642,5.0
3603,-0.8473825,-0.504843,-0.6226594,3.0
3604,0.1109242,-0.2964234,0.002252522,2.0
3605,2.041615,2.339197,1.952952,4.0
3606,-0.3496664,-0.7300401,0.02479176,1.0
3607,0.1025682,0.1119934,0.1654412,5.0
3608,0.1640746,-0.0780429,0.1801945,2.0
3609,-1.307986,-1.271581,-1.000757,3.0
3610,-0.5758598,-1.134901,-0.2720672,3.0
3611,-0.03669375,-0.03836844,0.209289,2.0
3612,0.2657866,0.3697671,0.1307446,5.0
3613,-0.3610824,-0.7949035,-0.5068874,1.0
3614,-0.2725728,-0.3258504,-0.3751532,1.0
3615,-0.2645387,-0.3231143,-0.5514379,1.0
3616,0.2825413,0.2478573,0.09611674,5.0
3617,0.4034519,0.5303708,0.3692623,5.0
3618,-0.05350035,0.3264636,0.3642269,5.0
3619,0.1151241,0.6024367,0.2977074,5.0
3620,-0.1833009,-0.7109699,0.1860408,1.0
3621,-0.2853479,-0.6618224,-0.3993239,1.0
3622,0.04769474,-0.07518634,0.1938564,2.0
3623,0.441849,0.2233736,0.5319379,5.0
3624,0.1368518,0.4733288,0.05138602,5.0
3625,0.6419611,0.03363451,0.4786627,5.0
3626,-0.1544885,-0.1318608,-0.2287633,2.0
3627,-0.1035267,-0.5739359,-0.2397662,1.0
3628,1.198686,0.808854,1.042856,0.0
3629,-1.111309,-1.457628,-1.019896,3.0
3630,0.0753781,-0.2516426,0.04589597,2.0
3631,-0.3969057,-0.962282,-0.9091777,3.0
3632,1.467339,0.4797016,1.112443,0.0
3633,-0.2856161,-0.4123941,-0.3727094,1.0
3634,0.1798698,0.07842702,-0.03232917,2.0
3635,-0.1331451,-0.1081924,-0.4291775,2.0
3636,0.4354881,0.3489071,0.2584415,5.0
3637,-0.4808703,-0.9163085,0.2316422,1.0
3638,-0.1147139,0.289842,0.03120949,2.0
3639,-0.8497305,-0.7237337,-0.8229415,3.0
3640,-0.46085,-0.9123753,-0.564121,3.0
3641,0.06756059,-0.2291436,-0.01024201,2.0
3642,-0.4805372,-1.063941,-0.3666851,3.0
3643,-0.1154503,-0.2144035,-0.0114431,2.0
3644,0.3383636,0.1576837,0.1487404,5.0
3645,-0.4781853,0.02814738,0.04278714,2.0
3646,-0.1924609,-0.1880467,-0.2379917,2.0
3647,-0.05936137,-0.5886551,0.008292223,1.0
3648,0.2068917,0.6846634,0.8079266,0.0
3649,0.2159256,0.6149407,-0.03941426,5.0
3650,0.4111833,1.191889,0.6610472,0.0
3651,0.2093308,0.3329049,0.3008248,5.0
3652,-0.5518365,-0.3540666,0.02979836,1.0
3653,-1.042135,-0.8984358,-0.2901083,3.0
3654,0.2632971,0.1807156,0.3669237,5.0
3655,-0.2182094,-0.09550237,-0.274798,2.0
3656,-0.5711743,-1.0059,-0.4281115,3.0
3657,-0.4317088,-0.2329832,-0.3925472,1.0
3658,0.1867363,0.06119507,0.1496643,5.0
3659,0.552115,0.2048707,0.0746571,5.0
3660,0.02656529,-0.4666892,-0.3277605,1.0
3661,-0.3263489,-0.8707453,-0.8297614,3.0
3662,0.4406779,0.3081032,0.06678243,5.0
3663,-0.6052975,-0.4775348,-0.6391827,1.0
3664,-0.1486114,-0.05298474,-0.1184182,2.0
3665,-0.03023675,0.5159793,0.1746514,5.0
3666,-0.504069,-0.7600656,-0.3410658,1.0
3667,0.03151927,0.3955074,0.05440612,5.0
3668,1.225042,1.340128,0.8559795,4.0
3669,-0.1552194,-0.4085369,-0.283813,1.0
3670,0.02187556,-0.5889912,-0.1202972,1.0
3671,0.07343671,0.3645416,0.1640255,5.0
3672,0.2548902,0.635012,0.3885876,5.0
3673,-0.4172831,0.2787685,-0.4081478,2.0
3674,-0.1801456,-0.2347104,-0.3891527,2.0
3675,0.3329325,0.007835525,0.03310007,5.0
3676,-0.04321537,0.4908794,-0.08061942,5.0
3677,0.5043738,0.134181,0.2118254,5.0
3678,-0.4059861,-1.460141,-0.6686046,3.0
3679,-0.03790795,-0.5672471,-0.133101,1.0
3680,-0.0435014,-0.09412585,-0.1068584,2.0
3681,-0.1887378,-0.6153399,-0.2451764,1.0
3682,0.9619956,1.615711,1.077604,4.0
3683,-0.5054849,-0.4805829,-0.3829112,1.0
3684,0.3061671,-0.3393376,0.4709444,2.0
3685,0.116814,-0.2809148,0.1828006,2.0
3686,0.4354942,-0.2666088,0.4046756,5.0
3687,-0.3086845,-0.4005928,-0.06681357,1.0
3688,-0.4267107,-0.2551046,-0.2346453,1.0
3689,0.01532088,0.5772058,-0.09940563,5.0
3690,-0.3001721,-0.7023848,0.1937996,1.0
3691,-0.2778147,-0.3773118,-0.1360603,1.0
3692,0.1045327,-0.02543435,0.06936995,2.0
3693,0.4245928,0.7237728,0.4313919,0.0
3694,0.5124777,1.123786,0.4418866,0.0
3695,0.4773694,0.3149728,0.3041015,5.0
3696,-0.912558,-1.217756,-1.027156,3.0
3697,-0.3554353,-0.8284791,-0.842254,3.0
3698,0.5011193,0.6050925,0.5622788,0.0
3699,0.4755448,0.1449331,0.3410212,5.0
3700,-0.125835,-0.3973818,0.1706078,2.0
3701,0.05993949,0.4759871,0.221585,5.0
3702,0.9188822,0.7651594,0.650771,0.0
3703,-0.1866206,-0.3776935,-0.1702437,1.0
3704,-0.5961458,-1.001479,-0.2954793,3.0
3705,-0.586626,-0.6770286,-0.6616817,1.0
3706,-0.1109923,-0.3560703,-0.3421715,1.0
3707,-0.3781415,-1.212307,-0.4276621,3.0
3708,1.479796,1.915296,1.219083,4.0
3709,-0.5682963,-0.8267191,-0.1935958,1.0
3710,-0.1853866,-0.7121655,-0.08868896,1.0
3711,-0.1116534,0.2486067,0.3601545,5.0
3712,-0.6567467,-0.7976011,-0.5262088,3.0
3713,-0.3502987,-0.0846839,0.6120066,2.0
3714,0.04481143,-0.1796826,-0.0968226,2.0
3715,0.0110453,-0.1765419,0.01509372,2.0
3716,0.1640045,-0.06543961,0.2284334,2.0
3717,-0.2093392,-0.396638,-0.3833966,1.0
3718,0.4519595,0.1395254,0.1429413,5.0
3719,0.2217754,0.2110777,-0.09930336,5.0
3720,0.2470947,-0.002502689,0.2221738,5.0
3721,-0.02259985,0.03235789,-0.01077087,2.0
3722,-0.1803644,-0.5010814,-0.2165338,1.0
3723,0.6797594,1.023851,0.4602578,0.0
3724,-0.1193023,-0.4807601,0.2414281,2.0
3725,0.4364032,0.1562248,0.3842321,5.0
3726,0.5859352,0.5506446,0.4392847,0.0
3727,0.2852118,0.2228019,0.4438542,5.0
3728,0.1897815,0.5900937,0.2637501,5.0
3729,-0.3121859,-0.153252,-0.3387032,2.0
3730,0.004898009,0.1041722,0.2373672,5.0
3731,0.002424338,0.1990429,0.4629297,5.0
3732,0.161856,-0.2653725,-0.1259934,2.0
3733,-0.3983693,-0.1261876,0.4452214,2.0
3734,-0.4082486,-0.3771563,-0.2564815,1.0
3735,-0.1336524,-1.03971,-0.299481,1.0
3736,0.3245658,0.4565213,0.2580822,5.0
3737,-0.0282895,-0.3098541,-0.2540767,2.0
3738,0.04128361,0.08440492,0.07664013,2.0
3739,-0.8978555,-1.278272,-0.8043994,3.0
3740,-0.03294854,-0.02464204,-0.05880948,2.0
3741,-0.6873337,-1.366086,-0.3700667,3.0
3742,0.1241655,0.652181,0.2476492,5.0
3743,0.07680345,-0.1957227,0.2020462,2.0
3744,0.08620033,-0.06629796,-0.09224698,2.0
3745,-0.3836644,-0.8156655,-0.3526044,1.0
3746,-0.079676,0.1321487,-0.06801077,2.0
3747,-0.005274141,-0.5329446,-0.1822114,1.0
3748,-0.4970519,-1.312385,-0.3253389,3.0
3749,-0.1069678,-0.7130435,-0.09505702,1.0
3750,0.4051507,0.1469987,0.5863419,5.0
3751,-0.1300807,-0.6752335,-0.2401383,1.0
3752,-0.1070759,-0.3975441,-0.2081622,1.0
3753,0.4745337,0.5503316,-0.0452358,5.0
3754,0.8068767,1.06031,0.2966397,0.0
3755,-0.178261,-0.954622,-0.1451864,1.0
3756,-0.09146212,-0.0656154,-0.4038192,2.0
3757,0.2092252,0.003441602,0.1230824,2.0
3758,-0.01570925,-0.6292578,-0.1387638,1.0
3759,-0.3506717,-0.6033958,-0.4676383,1.0
3760,0.6073116,0.7072224,0.6145521,0.0
3761,0.6364964,0.7304907,0.6971839,0.0
3762,-0.251571,-0.110358,-0.148927,2.0
3763,-0.1919055,-0.05292407,-0.03695302,2.0
3764,0.5854702,0.6202992,0.4696061,0.0
3765,0.6042268,0.6966865,0.52791,0.0
3766,0.5951099,0.3608025,0.555461,5.0
3767,0.1077058,-0.3237901,-0.0807151,2.0
3768,1.326283,1.110075,1.422207,4.0
3769,0.09539333,0.5549192,0.2176618,5.0
3770,0.5505373,0.6388011,0.4237396,0.0
3771,0.1122518,0.1640726,0.2332222,5.0
3772,-0.05826213,-0.4808333,0.09238948,2.0
3773,0.4646489,0.8797272,0.5824169,0.0
3774,0.6993347,0.4766723,0.6331963,0.0
3775,0.1616387,0.4159457,0.1134415,5.0
3776,0.3378428,-0.02743819,0.01226961,2.0
3777,0.33698,0.6845332,0.4173992,0.0
3778,0.1246267,-0.7142354,-0.04987896,1.0
3779,0.1197036,0.05497926,0.0875826,2.0
3780,-0.08993872,0.09859676,-0.05875391,2.0
3781,-0.02305154,0.05991702,-0.003593764,2.0
3782,-0.462926,-0.675109,-0.02792744,1.0
3783,-0.03015258,-0.1182307,-0.00998427,2.0
3784,0.1412358,0.3285691,0.02904357,5.0
3785,-0.2789235,0.03562357,0.1783415,2.0
3786,0.1350318,2.075815,0.654433,0.0
3787,0.3570277,0.4392916,0.8191984,0.0
3788,-0.6687511,-0.638702,-0.7447994,3.0
3789,0.06888001,-0.7539713,-0.3473916,1.0
3790,0.09116113,0.04288757,0.1502117,2.0
3791,-0.04741572,-0.4370123,-0.1993209,1.0
3792,-1.386114,-0.08274056,0.1110904,1.0
3793,0.08048867,0.1308615,-0.4874236,2.0
3794,-0.1464798,0.1661064,-0.2843653,2.0
3795,0.4982811,-0.07577541,0.4839873,5.0
3796,-0.4448893,-1.030234,-0.7009646,3.0
3797,0.06411134,0.3913177,0.16738,5.0
3798,0.6882228,0.8577525,0.5531732,0.0
3799,-0.426706,-0.09257823,-0.4063592,2.0
3800,-0.06303815,-0.4582477,-0.2784259,1.0
3801,-0.3715341,-0.5009552,-0.4047798,1.0
3802,-0.4288362,-0.8807203,-0.6515285,3.0
3803,0.06206845,-0.2248131,-0.1966517,2.0
3804,0.1892472,-0.2602203,-0.1480644,2.0
3805,0.01897939,-0.5711436,-0.2022537,1.0
3806,0.7803125,0.6891596,0.9447654,0.0
3807,0.2714887,0.09820227,0.2927899,5.0
3808,-0.3315234,-0.2735097,-0.254452,1.0
3809,0.2849865,0.3248908,0.08749336,5.0
3810,-0.1717704,-0.6330343,-0.1451588,1.0
3811,-0.3292213,-0.0732833,-0.4778204,2.0
3812,-0.2392856,-0.2888709,-0.1783264,2.0
3813,-0.321657,-0.2813024,-0.3599428,1.0
3814,-0.1438512,-0.5612465,-0.1925837,1.0
3815,0.4376944,0.944324,0.2707785,0.0
3816,0.2557047,0.2624856,0.1506302,5.0
3817,-0.03112641,-0.5786529,-0.3852296,1.0
3818,-1.111082,-0.7490995,-0.7066782,3.0
3819,0.2200197,-0.07063059,-0.1437264,2.0
3820,0.361833,0.5306878,0.28067,5.0
3821,-0.1896368,-0.3202911,-0.3296039,1.0
3822,0.8456796,0.4662956,0.9071615,0.0
3823,0.3614321,0.8922904,0.2578588,0.0
3824,0.3821695,0.06164007,-0.2072039,2.0
3825,0.4136214,0.3297712,0.587214,5.0
3826,-0.1723404,0.4986882,0.04196804,5.0
3827,0.3294429,0.2607364,0.3356123,5.0
3828,-0.1532792,0.537852,0.2309433,5.0
3829,0.2738761,-0.002203266,0.09883094,5.0
3830,-0.2812433,-0.3111207,-0.09396537,2.0
3831,-0.737241,0.3508153,0.4654888,2.0
3832,0.07058511,-0.152656,-0.220753,2.0
3833,0.0999106,0.6309042,0.1466925,5.0
3834,-0.4520975,-0.8165136,-0.6596824,1.0
3835,0.03784425,-0.1834816,0.08333203,2.0
3836,0.31953,0.1209066,0.2367765,5.0
3837,-0.4736895,-0.8236323,-0.1218165,1.0
3838,-0.4792796,-0.8645887,-0.2901954,1.0
3839,0.6270935,0.2516922,0.6053839,5.0
3840,-0.01108254,-0.09818792,0.0679618,2.0
3841,0.0734674,-0.2430151,-0.046737,2.0
3842,0.1579144,-0.3090816,0.1551072,2.0
3843,0.06299446,0.4710179,0.01522065,5.0
3844,-0.2612195,-0.6399687,-0.3959387,1.0
3845,0.3459783,-0.4613249,-0.03592683,2.0
3846,0.7910124,0.2826984,0.626368,0.0
3847,-0.1286891,-0.6009134,-0.2198451,1.0
3848,0.1231504,1.137583,0.6181192,0.0
3849,0.1472027,-0.207761,-0.1068202,2.0
3850,-0.6027609,-0.5322248,-0.3754807,1.0
3851,0.406719,-0.4139326,0.04179722,2.0
3852,0.6233229,1.291555,0.5877813,0.0
3853,-0.114787,-0.7108504,0.2163977,1.0
3854,0.5464528,0.6726345,0.4610337,0.0
3855,0.1046659,-0.2780602,-0.26388,2.0
3856,0.2528229,0.1915777,0.4426037,5.0
3857,0.750623,0.2444102,0.7265616,0.0
3858,0.220419,-0.06693348,0.1616985,2.0
3859,-0.06488335,0.07708368,-0.428983,2.0
3860,-0.08201803,0.01000298,0.04687721,2.0
3861,0.6639765,1.471297,0.8844003,0.0
3862,-0.07669628,-0.02623888,-0.05668488,2.0
3863,0.913974,0.5766391,0.7794708,0.0
3864,-0.423042,-0.6956011,-0.2913355,1.0
3865,0.009434293,0.4928995,0.1487514,5.0
3866,-0.3978357,-0.858094,-0.5953898,1.0
3867,-0.07083561,0.2334555,-0.185558,2.0
3868,0.1526311,-0.02981469,0.02459618,2.0
3869,0.5730155,0.05734634,0.5838153,5.0
3870,0.1094092,-0.4484028,-0.06043693,2.0
3871,-0.3941979,0.07749942,-0.005632108,2.0
